student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
1632,24,male,diploma,0.54,96.0,yes,4.9,good,online videos,low,easy,70.7
8347,19,female,b.com,2.69,63.4,no,5.3,poor,online videos,low,easy,37.0
12762,22,other,ba,2.44,96.1,yes,4.8,good,self-study,medium,easy,81.6
2510,17,female,ba,1.98,85.4,yes,6.7,poor,mixed,low,moderate,41.8
16742,20,other,bba,5.58,51.1,yes,9.3,poor,coaching,low,easy,50.3
6604,19,other,diploma,0.51,87.2,yes,4.2,poor,online videos,high,moderate,46.4
12367,21,other,diploma,6.44,79.6,yes,9.6,good,mixed,medium,hard,95.6
14159,19,male,diploma,7.82,90.9,yes,4.9,poor,self-study,high,hard,100.0
1265,18,other,b.com,3.91,75.8,yes,6.2,poor,coaching,high,easy,88.1
13604,22,female,b.com,5.44,44.9,yes,8.7,good,online videos,medium,moderate,64.7
19743,24,female,b.tech,7.21,41.3,yes,7.6,poor,group study,low,moderate,67.6
7457,21,other,diploma,7.05,72.0,no,7.4,poor,coaching,medium,moderate,90.4
17724,20,male,ba,4.15,85.0,yes,9.8,good,self-study,high,moderate,81.5
16143,18,female,b.com,1.41,47.3,yes,5.9,poor,mixed,medium,hard,31.5
12804,18,male,diploma,0.21,99.2,yes,7.9,good,self-study,medium,moderate,47.4
5738,24,male,bba,2.83,89.2,yes,6.8,good,group study,low,moderate,50.0
4362,23,male,diploma,2.02,48.1,yes,8.3,good,mixed,medium,moderate,53.8
15309,20,male,bba,2.97,82.1,yes,7.3,poor,self-study,high,hard,57.1
16114,21,male,b.sc,5.7,60.5,yes,7.2,good,group study,low,moderate,69.7
13565,21,female,bca,2.4,71.8,yes,6.7,poor,self-study,medium,hard,46.8
14111,17,male,b.tech,3.33,63.5,yes,7.5,poor,group study,low,easy,56.5
6718,22,female,ba,7.6,80.5,yes,6.4,good,coaching,low,hard,100.0
7904,24,other,b.tech,6.39,59.3,no,8.6,average,mixed,medium,hard,61.9
14219,20,female,diploma,6.31,47.6,no,6.8,poor,mixed,high,moderate,75.8
8068,21,female,ba,5.36,96.5,yes,4.4,good,online videos,high,moderate,100.0
6067,20,other,diploma,3.91,42.9,yes,4.2,average,online videos,low,moderate,44.7
12342,24,other,b.com,1.65,53.7,no,6.6,poor,online videos,high,easy,49.9
1366,17,other,ba,6.77,71.1,no,7.4,good,group study,medium,hard,94.7
7340,21,other,b.com,3.27,58.0,yes,6.5,poor,online videos,low,moderate,41.5
14825,22,female,b.com,3.86,54.5,yes,4.2,average,self-study,medium,moderate,50.5
292,19,other,bca,4.07,59.3,yes,7.0,good,online videos,low,moderate,52.4
15498,19,female,b.sc,5.37,86.3,yes,4.6,poor,group study,medium,moderate,83.5
9635,22,male,ba,4.53,98.4,yes,5.2,poor,online videos,high,hard,73.6
13340,23,female,b.com,4.21,49.5,yes,8.0,poor,coaching,medium,moderate,79.2
2708,19,male,bba,3.16,43.1,yes,7.6,average,coaching,low,hard,60.8
1681,24,male,b.tech,7.83,94.1,yes,8.7,average,self-study,high,moderate,100.0
1048,21,female,b.sc,3.83,99.0,yes,9.5,poor,self-study,medium,easy,69.1
2095,18,female,b.tech,3.47,91.6,yes,6.2,average,coaching,low,moderate,79.6
15220,24,female,b.tech,0.43,50.9,yes,4.2,good,online videos,medium,easy,53.8
5405,17,male,b.sc,7.37,90.4,yes,5.9,average,coaching,medium,moderate,98.7
3924,20,male,diploma,4.81,63.2,yes,4.4,poor,coaching,low,hard,81.2
16832,23,female,b.tech,6.91,94.8,yes,9.1,good,online videos,high,easy,100.0
2110,19,male,b.tech,2.06,90.8,yes,5.9,poor,coaching,medium,moderate,69.4
450,19,other,diploma,4.95,81.4,yes,6.0,good,online videos,low,moderate,77.6
16891,23,male,b.tech,2.74,82.1,yes,7.7,average,coaching,high,easy,59.7
10855,19,female,bca,7.22,67.0,yes,7.3,good,self-study,low,easy,93.0
1245,24,female,b.tech,1.72,42.8,yes,9.2,average,online videos,low,hard,41.7
14483,17,male,bba,0.2,45.7,yes,9.7,poor,group study,low,moderate,24.6
15436,23,female,bca,0.57,97.4,yes,4.6,good,mixed,high,moderate,45.2
8930,18,other,b.tech,4.91,44.4,yes,5.9,good,group study,low,easy,64.3
14876,19,female,ba,3.44,76.0,no,5.8,good,coaching,high,moderate,76.2
13857,17,other,b.com,7.41,93.0,yes,6.0,poor,coaching,medium,hard,100.0
9154,23,female,b.com,7.56,85.4,no,9.6,poor,group study,low,moderate,80.8
982,22,male,b.sc,5.77,46.6,no,9.3,good,coaching,low,moderate,69.5
18899,20,male,b.com,6.74,48.0,yes,7.0,poor,online videos,medium,moderate,52.7
8800,23,other,bca,1.68,57.5,yes,4.9,good,mixed,high,moderate,34.2
19737,19,male,ba,4.99,82.1,yes,7.1,good,coaching,high,easy,95.9
11344,23,male,diploma,6.9,61.0,no,8.2,good,mixed,high,easy,73.8
13099,24,female,b.tech,7.34,43.3,yes,6.2,poor,group study,high,moderate,50.3
2928,19,male,diploma,1.47,58.2,yes,9.2,average,mixed,medium,easy,36.2
3170,21,other,b.tech,7.25,70.2,no,6.5,poor,mixed,low,moderate,77.0
9110,19,female,diploma,6.15,85.2,yes,4.9,poor,self-study,medium,hard,69.6
15213,22,male,bba,0.87,56.7,yes,9.0,good,coaching,low,moderate,42.6
7627,18,female,b.com,4.36,92.2,yes,7.9,poor,group study,low,easy,66.5
3231,23,female,b.tech,1.42,96.7,no,7.2,average,group study,medium,easy,61.4
17340,24,female,b.com,1.64,75.3,yes,7.6,good,self-study,low,moderate,49.8
18745,17,female,diploma,2.06,87.9,no,9.1,good,online videos,high,hard,55.6
9150,23,female,b.sc,2.03,46.4,yes,8.5,average,online videos,high,moderate,49.1
19889,20,male,b.com,5.56,85.3,yes,8.7,average,group study,high,moderate,88.0
6023,19,other,b.tech,3.88,49.2,yes,5.4,poor,online videos,low,hard,47.7
3871,17,female,b.tech,1.19,97.3,yes,8.4,good,coaching,medium,hard,88.0
4755,18,female,b.tech,7.24,53.6,yes,5.4,average,group study,high,easy,80.3
2266,17,male,b.com,2.21,53.3,no,8.7,good,coaching,high,moderate,77.1
18128,23,other,b.sc,2.25,75.4,yes,5.4,average,online videos,high,easy,33.2
10840,19,male,bba,5.11,77.1,yes,8.5,average,group study,low,moderate,58.3
18968,22,other,bca,5.11,94.2,yes,6.1,good,online videos,high,easy,89.1
6168,23,female,b.tech,2.87,98.1,yes,8.3,good,group study,high,hard,99.5
13238,18,female,bca,7.53,83.7,yes,8.5,poor,mixed,medium,moderate,91.5
8098,19,female,b.com,6.79,89.7,yes,5.8,good,group study,high,moderate,86.6
9503,18,male,bca,4.97,62.9,yes,5.6,good,coaching,low,moderate,77.8
17183,21,male,b.com,5.36,45.5,yes,6.2,poor,group study,high,moderate,67.7
14573,19,other,ba,7.55,90.4,no,8.9,poor,mixed,high,hard,100.0
19874,19,female,ba,6.92,72.3,yes,4.4,good,group study,medium,easy,87.9
11240,17,male,b.sc,2.77,93.5,yes,6.9,poor,mixed,low,moderate,47.2
5027,19,male,bca,7.3,97.4,no,5.2,poor,self-study,medium,easy,77.1
98,22,other,b.tech,3.25,74.8,yes,8.3,poor,coaching,high,easy,49.5
11402,23,other,bba,0.51,60.2,yes,9.5,poor,self-study,low,hard,41.3
3404,24,other,bca,6.1,93.8,yes,7.3,poor,self-study,high,moderate,85.9
12985,19,female,bba,3.46,88.9,no,6.4,average,coaching,low,moderate,69.1
7890,18,male,ba,5.54,47.2,no,7.2,poor,group study,medium,easy,55.2
12431,19,other,bba,0.31,85.5,yes,7.1,poor,group study,high,hard,32.2
19339,23,female,b.sc,1.42,77.6,yes,9.1,average,self-study,medium,hard,43.9
10980,22,other,ba,7.91,40.6,no,8.7,poor,group study,high,hard,68.8
18146,22,other,diploma,7.73,40.6,yes,5.4,good,mixed,high,easy,79.5
3704,24,male,bca,6.98,72.0,yes,6.7,poor,group study,low,easy,68.0
8028,17,other,b.sc,6.88,53.6,yes,7.4,average,mixed,medium,moderate,90.7
8280,23,other,diploma,2.02,86.4,yes,8.3,good,online videos,medium,easy,63.2
6210,22,female,b.sc,6.51,72.2,no,8.3,good,online videos,low,moderate,99.2
5537,17,male,ba,6.51,60.3,yes,7.4,good,group study,high,easy,81.8
3827,19,male,bba,5.52,93.7,yes,4.2,poor,self-study,high,moderate,69.3
13102,23,male,ba,0.51,40.7,yes,4.8,average,group study,low,moderate,19.599
2079,19,female,bba,4.36,71.9,yes,4.7,average,coaching,high,moderate,76.1
2013,18,female,b.sc,1.57,66.9,yes,8.8,poor,mixed,high,moderate,42.2
14897,21,male,b.com,7.3,89.4,yes,6.9,average,self-study,high,easy,85.3
5510,24,other,b.sc,3.83,75.4,no,4.3,good,online videos,low,hard,67.5
2392,18,female,ba,4.42,57.0,yes,5.7,poor,group study,high,easy,66.6
11726,22,female,bba,2.08,49.9,yes,6.1,average,online videos,medium,hard,25.9
17858,20,other,ba,1.64,52.0,yes,6.4,good,coaching,high,easy,54.4
5318,17,other,ba,3.59,65.5,yes,4.7,average,mixed,high,moderate,46.9
9526,24,female,b.tech,5.27,46.4,yes,9.1,good,group study,medium,easy,67.6
1223,24,other,b.com,4.03,75.6,yes,8.2,poor,group study,medium,moderate,63.8
19389,24,female,diploma,6.97,98.6,yes,9.9,average,self-study,medium,hard,99.4
11522,17,male,bba,7.78,79.5,no,6.9,average,group study,low,moderate,83.8
4633,19,male,bca,7.26,65.4,no,6.5,average,self-study,low,moderate,65.3
13327,23,other,bba,7.15,66.4,yes,4.7,poor,coaching,low,moderate,62.2
17621,24,female,diploma,5.11,52.5,yes,9.6,good,coaching,medium,moderate,77.0
11943,20,male,b.sc,6.84,74.1,yes,6.3,average,online videos,medium,easy,64.9
6123,23,other,b.tech,6.95,62.9,yes,5.0,poor,self-study,high,moderate,67.5
6832,18,male,b.sc,1.41,61.4,no,9.9,good,online videos,high,moderate,39.6
10284,21,other,b.com,2.58,77.1,yes,6.9,good,online videos,low,easy,68.8
6774,21,male,bba,0.88,67.3,yes,9.5,good,group study,high,moderate,63.4
10090,18,female,b.tech,2.86,68.7,yes,8.0,good,self-study,medium,moderate,69.0
8174,21,male,b.com,7.12,75.4,yes,4.9,average,self-study,high,hard,68.5
17553,21,other,b.com,7.88,75.7,yes,5.5,good,mixed,high,moderate,88.9
18533,18,male,bca,4.95,43.8,no,5.8,poor,self-study,medium,moderate,41.8
4101,17,female,b.com,1.81,93.7,yes,8.7,average,mixed,low,easy,67.2
113,21,female,bba,0.98,85.9,yes,7.0,good,coaching,low,easy,51.8
2742,17,male,ba,7.22,95.3,yes,4.2,average,online videos,low,easy,86.0
6302,17,other,b.sc,4.88,83.3,yes,8.4,poor,mixed,low,moderate,66.3
19242,18,female,b.sc,4.02,71.4,yes,5.4,average,online videos,high,easy,76.4
10475,20,male,b.sc,0.5,69.2,yes,5.2,average,online videos,low,easy,35.3
2536,24,other,b.com,5.41,64.7,yes,8.8,good,online videos,low,moderate,68.5
15030,22,female,ba,3.99,77.0,no,7.5,good,mixed,low,moderate,70.0
7204,18,male,bba,2.88,69.5,yes,9.6,poor,coaching,low,easy,52.2
17603,24,female,ba,5.3,86.2,yes,6.2,good,coaching,low,easy,92.2
14469,23,other,bca,3.23,55.0,yes,9.7,poor,group study,high,easy,61.0
16992,21,other,b.com,7.26,87.7,yes,9.1,average,mixed,high,moderate,89.2
13425,24,other,ba,7.13,54.9,yes,9.5,good,coaching,high,easy,94.7
19449,19,female,b.com,0.26,77.9,yes,5.6,poor,group study,medium,moderate,30.6
15202,24,female,b.sc,1.93,70.8,yes,9.0,good,self-study,medium,moderate,65.8
12691,24,female,ba,5.36,54.8,yes,4.6,average,mixed,high,moderate,48.5
13379,20,other,bca,7.21,83.1,yes,7.2,good,online videos,high,moderate,87.0
6151,17,other,b.com,1.17,78.9,yes,7.7,good,self-study,low,easy,60.2
17352,22,male,diploma,2.23,85.3,no,9.7,average,self-study,medium,easy,59.4
1631,21,female,bba,5.85,51.2,yes,4.7,poor,mixed,medium,hard,64.5
11539,23,male,ba,7.77,77.6,yes,8.6,average,self-study,high,moderate,95.3
11031,18,female,ba,1.57,52.4,yes,8.7,good,self-study,medium,easy,48.2
13478,23,other,diploma,2.84,90.5,yes,8.5,poor,online videos,high,easy,63.9
13114,23,male,ba,0.08,76.4,yes,9.6,good,mixed,medium,moderate,45.1
15355,21,male,bba,7.37,54.6,yes,5.5,poor,self-study,low,moderate,66.2
17145,24,female,ba,2.69,96.6,yes,9.8,good,mixed,high,moderate,83.9
11263,22,female,bba,2.81,75.4,yes,9.6,good,coaching,medium,hard,74.1
18191,23,male,diploma,1.49,45.2,yes,8.8,average,self-study,high,moderate,40.3
1423,21,other,ba,6.07,96.7,no,8.7,good,online videos,high,moderate,84.3
12274,24,other,b.com,0.2,82.0,no,6.6,average,online videos,high,easy,35.6
18639,18,female,b.com,1.53,61.1,yes,9.7,average,online videos,high,easy,41.7
10943,22,female,bba,1.7,58.1,yes,6.0,average,coaching,low,moderate,34.0
16324,21,other,b.com,6.55,47.3,yes,7.1,poor,mixed,medium,moderate,50.5
5508,17,male,ba,3.19,97.7,yes,8.8,poor,online videos,high,moderate,63.6
12815,17,male,bba,6.33,45.8,yes,9.7,poor,self-study,low,hard,80.8
12843,21,other,bba,4.88,98.3,yes,8.0,average,coaching,low,easy,85.1
19352,17,male,ba,1.58,87.0,no,7.4,poor,mixed,medium,moderate,50.0
261,23,other,b.com,3.72,57.7,yes,7.9,average,coaching,medium,easy,64.6
19971,21,female,bba,6.79,69.5,yes,7.6,average,group study,medium,moderate,60.7
11863,22,female,b.com,4.09,66.4,yes,8.7,good,self-study,medium,easy,60.3
11982,17,male,bca,7.79,73.9,yes,8.9,good,coaching,low,hard,83.2
18062,19,female,b.com,5.02,88.3,yes,7.2,poor,mixed,low,moderate,79.5
18698,22,other,b.com,1.84,97.4,yes,8.9,good,self-study,high,moderate,65.3
4236,17,other,diploma,3.17,41.4,yes,7.7,average,online videos,low,moderate,32.9
14368,19,male,diploma,0.89,54.2,yes,6.3,average,coaching,high,easy,32.6
13869,22,male,ba,6.91,75.1,yes,6.7,average,online videos,high,hard,68.3
14141,17,female,b.tech,2.81,47.0,no,6.1,good,self-study,medium,moderate,51.4
15902,22,other,b.com,6.3,75.3,yes,5.6,average,group study,low,easy,63.3
16632,21,other,b.tech,2.47,69.6,yes,7.6,good,coaching,high,easy,73.5
12536,23,male,ba,2.18,88.8,yes,5.2,average,coaching,medium,moderate,40.8
13027,18,other,bca,4.36,58.8,yes,8.0,good,self-study,medium,moderate,75.5
4310,21,other,b.com,1.33,56.5,yes,8.2,average,self-study,high,moderate,47.5
4224,21,female,bca,2.39,59.7,yes,7.7,average,mixed,high,moderate,68.3
14894,22,female,ba,2.59,40.9,yes,9.8,poor,self-study,high,easy,33.2
12921,24,female,diploma,3.39,46.8,no,5.5,average,coaching,high,easy,65.9
4114,24,female,diploma,5.11,56.0,yes,9.7,good,coaching,medium,hard,89.4
14900,20,female,bba,7.05,65.6,no,6.8,average,group study,low,moderate,69.2
529,24,other,diploma,6.83,95.5,yes,9.9,poor,group study,low,moderate,80.5
6190,20,female,b.tech,4.94,71.1,yes,4.6,poor,coaching,medium,easy,68.1
17346,24,male,ba,2.62,68.9,yes,8.3,average,mixed,low,moderate,53.8
397,17,other,b.com,1.88,52.8,yes,6.8,average,mixed,low,hard,41.1
16072,23,male,b.sc,7.39,83.3,yes,4.8,average,self-study,high,moderate,60.9
16965,21,female,ba,5.49,50.3,yes,8.5,poor,online videos,high,moderate,76.3
5967,22,other,diploma,5.19,83.8,no,8.6,poor,coaching,high,easy,74.0
18865,23,female,diploma,3.05,45.6,yes,4.6,good,online videos,high,hard,47.8
7482,18,female,diploma,0.66,71.5,yes,7.5,good,self-study,low,hard,46.5
19546,22,female,b.sc,7.91,70.1,yes,7.3,good,coaching,low,hard,86.3
1073,23,male,b.com,0.56,85.0,yes,8.2,poor,online videos,low,hard,35.0
18150,22,male,bca,2.51,68.0,yes,9.4,average,mixed,low,moderate,61.6
14752,18,other,b.tech,6.79,59.8,yes,6.6,poor,online videos,medium,easy,67.1
16233,18,female,diploma,1.14,53.5,yes,5.8,average,group study,medium,easy,30.2
11713,23,other,diploma,5.92,59.6,yes,9.3,poor,group study,medium,moderate,57.6
18228,20,female,b.tech,5.51,46.4,no,4.8,average,coaching,high,easy,76.7
2672,23,male,diploma,2.65,55.3,yes,6.6,good,mixed,low,moderate,54.5
3967,23,male,ba,0.27,83.6,yes,6.2,poor,self-study,high,moderate,35.5
12475,23,female,bba,5.96,84.9,yes,5.3,average,self-study,low,hard,70.6
15896,20,female,ba,2.91,81.9,yes,5.5,average,group study,medium,easy,57.4
11341,24,male,b.sc,0.08,43.3,yes,8.0,average,self-study,high,moderate,27.2
10662,23,other,diploma,1.57,40.6,no,4.8,poor,self-study,high,moderate,22.7
6357,22,male,b.com,1.8,62.0,yes,9.0,average,coaching,high,easy,69.1
13193,23,female,b.tech,5.64,66.4,yes,5.2,good,group study,medium,moderate,67.5
4466,17,male,diploma,2.13,70.0,yes,4.9,poor,online videos,low,moderate,43.0
18919,20,male,b.sc,6.93,89.2,yes,4.3,average,coaching,medium,easy,97.4
16660,20,male,ba,2.08,53.5,yes,9.6,good,coaching,low,hard,33.6
19606,22,female,ba,3.2,93.9,yes,8.0,poor,coaching,medium,hard,52.0
10991,19,other,diploma,5.73,52.6,yes,6.3,good,online videos,high,easy,76.3
18605,17,female,ba,4.24,56.4,yes,4.3,good,coaching,medium,easy,66.4
434,18,other,diploma,3.76,51.4,yes,5.8,poor,self-study,medium,moderate,45.0
5468,19,other,b.com,2.58,82.9,no,8.6,good,self-study,low,moderate,49.9
7317,22,other,bca,5.89,46.1,yes,8.4,good,self-study,medium,moderate,69.9
13253,24,female,bca,6.57,64.6,yes,7.5,average,online videos,medium,moderate,66.0
16154,17,female,bba,5.49,48.4,yes,9.3,average,group study,high,easy,74.4
11274,19,other,ba,6.51,51.6,yes,6.4,average,group study,low,hard,64.0
3953,22,male,ba,7.25,71.4,yes,4.7,average,coaching,high,moderate,89.3
14243,22,female,b.tech,7.0,72.4,yes,7.1,average,self-study,high,moderate,56.3
7799,21,female,ba,5.59,64.9,yes,7.1,average,coaching,low,hard,76.7
2321,17,other,b.tech,1.86,41.9,yes,8.4,poor,coaching,high,moderate,36.4
5853,19,other,ba,7.18,43.6,yes,9.9,average,coaching,high,easy,100.0
19507,23,male,bca,1.8,85.4,yes,7.6,good,mixed,high,easy,89.7
16027,17,male,diploma,2.46,59.6,yes,6.3,good,group study,medium,moderate,67.7
6327,17,male,b.sc,4.66,64.5,yes,4.3,good,coaching,medium,moderate,74.0
10582,19,other,bba,4.97,88.6,yes,8.3,average,coaching,low,moderate,74.6
8062,21,female,ba,5.22,69.6,yes,4.4,average,group study,medium,easy,62.5
9606,17,male,bba,7.18,73.5,yes,5.9,good,coaching,medium,easy,87.4
7440,20,male,ba,1.86,59.4,yes,6.8,good,mixed,low,easy,36.4
9890,21,other,b.com,1.1,55.6,yes,6.4,average,coaching,low,moderate,52.9
14109,17,female,diploma,1.1,81.6,yes,4.1,poor,coaching,low,moderate,45.8
6273,21,male,b.tech,7.55,71.1,yes,9.1,poor,online videos,high,moderate,79.2
6496,23,male,diploma,0.64,89.0,no,7.9,average,online videos,medium,moderate,48.8
17393,18,other,bba,0.76,53.2,yes,7.1,good,online videos,high,moderate,38.4
13309,19,other,bba,1.38,61.8,yes,9.0,poor,mixed,medium,moderate,31.4
10047,20,male,bba,6.7,48.0,yes,8.2,poor,self-study,medium,moderate,53.8
5565,17,female,b.sc,1.73,61.7,yes,8.7,average,online videos,medium,easy,55.5
9569,20,female,b.com,5.29,82.4,yes,8.0,average,coaching,medium,moderate,72.2
12641,24,other,diploma,6.98,74.1,yes,7.1,good,mixed,high,hard,100.0
19915,22,male,b.com,4.54,47.9,yes,5.1,poor,self-study,high,easy,21.8
2333,19,other,bba,5.57,51.0,yes,8.8,good,online videos,medium,easy,80.8
10417,18,female,b.com,2.3,65.5,no,8.9,average,coaching,low,moderate,54.5
15350,20,other,b.sc,0.23,59.1,yes,6.2,average,mixed,medium,hard,26.7
19330,17,male,bca,1.92,96.9,yes,5.9,average,coaching,medium,moderate,69.4
6292,22,male,b.tech,2.53,83.3,yes,8.7,good,self-study,low,moderate,44.5
16957,17,other,b.tech,2.95,92.5,yes,8.8,poor,online videos,medium,moderate,80.1
16404,24,male,b.tech,2.57,81.1,yes,6.3,good,coaching,low,moderate,69.5
10211,18,male,ba,2.42,71.0,no,5.9,good,self-study,low,hard,43.6
4558,23,female,b.tech,0.08,81.5,yes,7.6,good,group study,medium,moderate,46.5
19941,21,male,b.com,1.14,76.9,no,5.7,poor,online videos,low,easy,35.0
2868,18,other,b.sc,0.23,54.8,yes,4.1,poor,group study,high,moderate,25.8
17163,17,female,b.sc,0.94,43.9,yes,7.4,poor,coaching,low,moderate,25.5
8883,19,other,diploma,0.94,85.0,yes,5.6,average,self-study,high,moderate,42.6
9953,17,other,ba,5.95,73.3,yes,7.5,good,coaching,high,moderate,98.6
9843,22,other,ba,7.11,96.0,yes,5.6,good,coaching,high,moderate,99.1
12991,17,female,ba,1.42,55.9,yes,4.5,poor,online videos,medium,easy,32.4
14136,24,male,bca,2.86,94.1,yes,4.7,poor,self-study,low,moderate,44.5
5713,20,male,diploma,2.1,46.3,yes,8.6,average,online videos,high,easy,28.2
5124,22,female,ba,1.86,75.8,yes,5.6,poor,coaching,high,hard,53.9
2542,24,male,b.com,0.38,61.7,yes,5.3,average,group study,high,moderate,59.1
15572,24,male,bca,1.02,48.8,yes,5.3,good,online videos,high,moderate,59.7
14431,23,female,diploma,2.39,88.1,yes,9.8,average,group study,medium,hard,69.2
8792,20,male,ba,5.07,44.4,yes,6.0,good,online videos,high,moderate,54.6
8963,24,other,diploma,6.08,87.0,yes,8.2,good,self-study,low,hard,57.6
6099,23,female,ba,3.65,78.4,yes,5.9,good,online videos,high,easy,51.8
18553,22,other,bba,2.47,66.2,yes,6.0,average,self-study,medium,easy,35.7
15348,20,male,bba,5.13,41.3,yes,7.2,average,group study,low,moderate,69.5
17078,17,female,b.com,4.03,85.8,yes,5.7,poor,group study,low,hard,66.7
7963,21,male,b.com,1.78,68.9,yes,8.0,good,self-study,high,easy,61.7
12288,22,other,ba,6.33,62.7,yes,8.0,good,self-study,high,hard,68.3
3463,23,other,b.tech,0.53,43.8,yes,7.8,good,group study,high,moderate,49.8
16627,18,male,bba,6.36,75.5,yes,7.2,poor,group study,low,hard,89.3
6897,19,male,bca,4.07,81.9,yes,5.2,good,online videos,medium,easy,65.8
13324,24,other,b.sc,0.25,89.1,yes,8.9,poor,online videos,medium,moderate,45.6
536,18,male,bca,0.61,93.7,yes,7.3,good,coaching,low,easy,62.5
13033,22,female,bba,7.56,63.4,yes,9.7,average,mixed,low,moderate,96.0
8569,17,other,b.tech,3.11,81.5,yes,4.9,poor,coaching,low,moderate,75.0
14311,18,male,bba,5.3,92.2,yes,9.8,poor,coaching,medium,easy,91.0
15419,19,female,b.sc,2.66,73.7,yes,5.5,average,self-study,high,easy,69.1
15141,17,other,ba,3.4,56.4,yes,9.3,good,online videos,medium,moderate,55.3
14614,17,male,ba,0.2,55.7,yes,7.5,good,mixed,high,moderate,39.8
19254,18,other,bca,2.69,90.1,no,8.6,average,group study,medium,hard,74.7
10930,17,other,b.tech,6.56,88.2,yes,8.4,average,group study,medium,moderate,80.0
1465,23,male,ba,4.65,57.9,yes,6.4,poor,online videos,medium,easy,54.9
6996,23,female,b.com,1.64,47.6,yes,7.1,good,mixed,high,easy,41.8
7166,20,female,b.com,2.66,88.9,yes,8.5,poor,online videos,low,moderate,42.6
6313,17,female,bca,7.27,70.2,yes,6.3,poor,coaching,low,hard,81.8
3453,20,other,b.sc,3.31,83.1,yes,9.9,poor,coaching,medium,hard,85.3
15630,21,other,b.com,1.83,72.6,yes,8.0,good,group study,medium,moderate,42.3
16230,18,male,b.sc,7.47,97.6,yes,5.1,poor,coaching,low,moderate,88.0
5386,24,other,bba,3.0,96.4,yes,6.9,average,self-study,low,hard,52.9
7977,17,other,b.sc,4.39,69.5,yes,7.4,average,self-study,medium,easy,70.9
13961,22,other,b.tech,4.29,70.3,yes,8.1,good,group study,high,easy,69.1
19114,19,male,diploma,7.41,64.0,no,5.1,good,coaching,low,moderate,85.5
16256,22,male,b.com,7.83,48.0,no,4.8,good,group study,medium,moderate,77.6
